"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 07, 2020","2,875.96","2,858.93","2,875.96","2,838.77","30.95B","0.33%"
"Feb 06, 2020","2,866.51","2,826.89","2,876.59","2,807.61","31.64B","1.72%"
"Feb 05, 2020","2,818.09","2,792.37","2,842.74","2,778.86","30.98B","1.25%"
"Feb 04, 2020","2,783.29","2,685.27","2,786.16","2,685.27","36.40B","1.34%"
"Feb 03, 2020","2,746.61","2,716.70","2,766.58","2,716.70","21.59B","-7.72%"
"Jan 23, 2020","2,976.53","3,037.95","3,045.04","2,955.35","27.28B","-2.75%"
"Jan 22, 2020","3,060.75","3,038.49","3,069.25","3,006.27","22.39B","0.28%"
"Jan 21, 2020","3,052.14","3,085.79","3,085.79","3,051.23","23.48B","-1.41%"
"Jan 20, 2020","3,095.79","3,082.11","3,096.31","3,070.48","21.05B","0.66%"
"Jan 17, 2020","3,075.50","3,081.46","3,091.95","3,067.25","19.03B","0.05%"
"Jan 16, 2020","3,074.08","3,095.73","3,096.37","3,070.88","20.34B","-0.52%"
"Jan 15, 2020","3,090.04","3,103.17","3,107.94","3,082.04","20.23B","-0.54%"
"Jan 14, 2020","3,106.82","3,120.67","3,127.17","3,105.60","23.00B","-0.28%"
"Jan 13, 2020","3,115.57","3,091.49","3,115.57","3,075.38","21.06B","0.75%"
"Jan 10, 2020","3,092.29","3,102.29","3,105.22","3,081.40","21.04B","-0.08%"
"Jan 09, 2020","3,094.88","3,082.64","3,097.33","3,080.13","24.34B","0.91%"
"Jan 08, 2020","3,066.89","3,094.24","3,094.24","3,059.13","29.79B","-1.22%"
"Jan 07, 2020","3,104.80","3,085.49","3,105.45","3,084.33","27.66B","0.69%"
"Jan 06, 2020","3,083.41","3,070.91","3,107.20","3,065.31","31.26B","-0.01%"
"Jan 03, 2020","3,083.79","3,089.02","3,093.82","3,074.52","26.15B","-0.05%"
"Jan 02, 2020","3,085.20","3,066.34","3,098.10","3,066.34","29.25B","1.15%"
