"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 17","65,403.20","64,989.20","66,211.20","62,826.30","56.79M","0.64%"
"Mar 17","64,984.10","66,661.30","67,397.90","62,496.20","75.97M","-2.52%"
"Feb 17","66,662.10","64,686.90","69,487.60","63,740.00","58.53M","3.08%"
"Jan 17","64,670.80","60,227.30","66,593.60","59,370.90","61.92M","7.38%"
"Dec 16","60,227.30","61,906.40","61,935.70","56,828.60","65.99M","-2.71%"
"Nov 16","61,906.40","64,921.90","65,291.10","58,322.30","85.58M","-4.65%"
"Oct 16","64,924.50","58,370.20","65,054.40","58,366.50","76.62M","11.23%"
"Sep 16","58,367.00","57,901.50","60,310.50","56,459.10","70.19M","0.80%"
"Aug 16","57,901.10","57,309.20","59,417.90","55,695.50","83.45M","1.03%"
"Jul 16","57,308.20","51,540.20","57,473.80","50,825.00","77.32M","11.22%"
"Jun 16","51,526.90","48,468.20","51,811.60","48,066.70","81.39M","6.30%"
"May 16","48,471.70","53,909.50","54,112.80","48,291.50","81.20M","-10.09%"
"Apr 16","53,910.50","50,054.40","54,977.70","47,873.70","91.67M","7.70%"
"Mar 16","50,055.30","42,795.20","52,261.90","42,795.20","125.12M","16.97%"
"Feb 16","42,793.90","40,396.50","43,601.30","38,596.20","71.70M","5.91%"
"Jan 16","40,406.00","43,348.90","43,348.90","37,046.10","72.21M","-6.79%"
"Dec 15","43,350.00","45,121.10","47,142.40","43,137.00","66.35M","-3.92%"
"Nov 15","45,120.40","45,868.80","49,054.40","45,105.90","68.60M","-1.63%"
"Oct 15","45,868.80","45,064.30","49,752.00","44,788.90","80.10M","1.80%"
"Sep 15","45,059.30","46,625.10","49,395.60","43,766.60","81.48M","-3.36%"
"Aug 15","46,625.50","50,866.90","50,866.90","42,749.20","73.39M","-8.33%"
"Jul 15","50,864.80","53,080.90","53,456.40","48,624.10","66.97M","-4.17%"
"Jun 15","53,080.90","52,752.90","54,360.80","52,548.20","63.04M","0.61%"
"May 15","52,760.50","56,230.00","58,574.80","52,760.50","69.37M","-6.17%"
"Apr 15","56,229.40","51,186.30","56,965.20","51,186.30","81.12M","9.93%"
"Mar 15","51,150.20","51,580.00","52,318.80","47,904.90","79.89M","-0.84%"
"Feb 15","51,583.10","46,933.50","52,457.10","46,760.20","65.31M","9.97%"
"Jan 15","46,907.70","50,004.50","50,281.30","46,484.30","77.72M","-6.20%"
"Dec 14","50,007.40","54,719.50","54,719.50","45,852.80","69.82M","-8.62%"
"Nov 14","54,724.00","54,628.60","57,359.30","50,885.70","67.38M","0.17%"
"Oct 14","54,628.60","54,115.20","58,897.50","48,722.30","115.83M","0.95%"
"Sep 14","54,116.00","61,294.50","62,304.90","53,536.40","83.75M","-11.70%"
"Aug 14","61,288.20","55,827.40","61,442.90","55,238.60","72.75M","9.78%"
"Jul 14","55,829.40","53,170.50","58,138.00","52,734.70","68.06M","5.01%"
"Jun 14","53,168.20","51,239.30","55,283.70","51,239.30","53.45M","3.76%"
"May 14","51,239.30","51,630.30","54,459.40","51,239.30","73.70M","-0.75%"
"Apr 14","51,626.70","50,412.10","53,393.60","49,773.60","72.97M","2.40%"
"Mar 14","50,414.90","47,092.20","50,417.60","44,904.80","67.63M","7.05%"
"Feb 14","47,094.40","47,622.80","48,669.20","46,109.50","64.04M","-1.14%"
"Jan 14","47,639.00","51,522.20","51,656.10","46,813.70","73.71M","-7.51%"
"Dec 13","51,507.20","52,479.10","52,479.10","49,842.30","56.41M","-1.86%"
"Nov 13","52,482.50","54,255.00","54,538.60","51,290.30","65.61M","-3.27%"
"Oct 13","54,256.20","52,337.30","56,747.00","51,870.30","129.97M","3.66%"
"Sep 13","52,338.20","50,012.30","55,900.00","50,012.30","125.98M","4.65%"
"Aug 13","50,011.80","48,235.00","52,398.40","47,164.30","145.18M","3.68%"
"Jul 13","48,234.50","47,457.90","49,669.20","44,107.10","113.30M","1.64%"
"Jun 13","47,457.10","53,512.30","54,289.10","45,405.90","114.21M","-11.31%"
"May 13","53,506.10","55,918.70","57,098.60","52,942.20","108.60M","-4.30%"
"Apr 13","55,910.40","56,348.10","56,975.80","52,391.50","106.43M","-0.78%"
"Mar 13","56,352.10","57,422.20","59,472.50","54,648.00","86.58M","-1.87%"
"Feb 13","57,424.30","59,764.50","60,496.10","55,430.30","71.00M","-3.91%"
"Jan 13","59,761.50","60,990.30","63,472.60","59,114.00","77.08M","-1.95%"
"Dec 12","60,952.10","57,479.40","61,322.20","57,128.70","62.25M","6.05%"
"Nov 12","57,474.60","57,065.40","59,560.80","55,125.60","62.04M","0.71%"
"Oct 12","57,068.20","59,171.20","60,411.50","56,580.90","65.39M","-3.56%"
"Sep 12","59,175.90","57,065.10","63,428.30","56,202.50","70.75M","3.71%"
"Aug 12","57,061.50","56,091.00","60,208.90","55,239.00","76.30M","1.72%"
"Jul 12","56,097.10","54,355.40","57,465.90","52,212.90","59.28M","3.21%"
"Jun 12","54,354.60","54,488.10","57,611.50","52,271.30","62.93M","-0.25%"
"May 12","54,490.40","61,820.30","62,783.00","53,028.10","77.09M","-11.86%"
"Apr 12","61,820.30","64,514.60","65,593.20","60,897.30","54.26M","-4.17%"
"Mar 12","64,511.00","65,812.00","68,970.00","64,095.70","55.59M","-1.98%"
"Feb 12","65,811.70","63,085.10","66,661.70","63,085.10","52.92M","4.34%"
"Jan 12","63,072.30","56,755.10","63,804.70","56,649.30","55.12M","11.13%"
"Dec 11","56,754.10","56,876.10","59,576.00","55,298.30","51.41M","-0.21%"
"Nov 11","56,875.00","58,300.30","59,616.40","54,537.40","48.81M","-2.51%"
"Oct 11","58,338.40","52,319.00","59,901.50","49,432.90","53.85M","11.49%"
"Sep 11","52,324.40","56,498.20","58,589.30","51,897.40","55.53M","-7.38%"
"Aug 11","56,495.10","58,823.50","59,541.90","47,793.50","72.29M","-3.96%"
"Jul 11","58,823.50","62,403.60","63,891.30","58,009.00","41.72M","-5.74%"
"Jun 11","62,403.60","64,616.40","64,978.80","60,489.30","39.74M","-3.43%"
"May 11","64,620.10","66,119.40","66,500.30","61,658.70","48.36M","-2.29%"
"Apr 11","66,132.90","68,588.10","70,107.70","65,105.30","43.54M","-3.58%"
"Mar 11","68,586.70","67,380.70","68,606.10","65,463.00","45.97M","1.79%"
"Feb 11","67,383.20","66,574.90","68,225.70","64,016.40","48.66M","1.21%"
"Jan 11","66,574.90","69,310.00","71,923.80","65,897.70","41.88M","-3.94%"
"Dec 10","69,304.80","67,731.20","70,589.10","66,947.70","42.49M","2.36%"
"Nov 10","67,705.40","70,686.20","73,103.30","67,102.90","34.13M","-4.20%"
"Oct 10","70,673.30","69,438.20","72,139.60","68,847.00","48.43M","1.79%"
"Sep 10","69,429.80","65,154.30","69,736.80","65,154.30","43.84M","6.58%"
"Aug 10","65,145.50","67,523.90","68,753.80","63,803.90","38.36M","-3.51%"
"Jul 10","67,515.40","60,934.60","67,608.10","60,055.70","34.78M","10.80%"
"Jun 10","60,935.90","63,033.10","65,830.90","60,935.90","36.58M","-3.35%"
"May 10","63,046.50","67,533.80","67,968.70","57,633.90","52.41M","-6.64%"
"Apr 10","67,529.70","70,374.50","71,989.20","65,914.20","34.29M","-4.04%"
"Mar 10","70,371.50","66,510.90","70,486.20","66,510.90","37.82M","5.82%"
"Feb 10","66,503.30","65,402.30","68,119.60","61,341.10","28.14M","1.68%"
"Jan 10","65,401.80","68,587.20","71,068.10","64,541.50","32.87M","-4.65%"
