"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 21, 2020","27,147.70","27,484.71","27,484.71","26,715.15","523.66M","-1.84%"
"Sep 18, 2020","27,657.42","27,864.87","27,946.69","27,487.97","703.89M","-0.88%"
"Sep 17, 2020","27,901.98","27,834.18","28,056.79","27,647.93","439.89M","-0.47%"
"Sep 16, 2020","28,032.38","28,031.69","28,364.77","28,021.67","416.65M","0.13%"
"Sep 15, 2020","27,995.60","28,139.76","28,231.06","27,931.45","418.89M","0.01%"
"Sep 14, 2020","27,993.33","27,718.74","28,086.06","27,718.74","384.09M","1.18%"
"Sep 11, 2020","27,665.64","27,613.86","27,828.82","27,448.15","437.53M","0.48%"
"Sep 10, 2020","27,534.58","28,022.51","28,174.78","27,447.08","447.59M","-1.45%"
"Sep 09, 2020","27,940.47","27,711.71","28,206.21","27,704.54","467.06M","1.60%"
"Sep 08, 2020","27,500.89","27,925.23","27,925.23","27,464.90","587.16M","-2.25%"
"Sep 04, 2020","28,133.31","28,341.05","28,539.75","27,664.68","700.49M","-0.56%"
"Sep 03, 2020","28,292.73","29,090.70","29,199.35","28,074.76","658.29M","-2.78%"
"Sep 02, 2020","29,100.50","28,736.79","29,162.88","28,713.53","542.54M","1.59%"
"Sep 01, 2020","28,645.66","28,439.61","28,659.26","28,290.72","428.66M","0.76%"
"Aug 31, 2020","28,430.05","28,643.66","28,643.66","28,363.55","519.82M","-0.78%"
"Aug 28, 2020","28,653.87","28,601.29","28,733.35","28,487.98","373.80M","0.57%"
"Aug 27, 2020","28,492.27","28,384.07","28,634.22","28,363.93","405.09M","0.57%"
"Aug 26, 2020","28,331.92","28,257.88","28,353.80","28,153.91","328.80M","0.30%"
"Aug 25, 2020","28,248.44","28,347.42","28,400.74","28,094.57","341.13M","-0.21%"
"Aug 24, 2020","28,308.46","28,077.58","28,314.94","28,041.75","385.44M","1.35%"
"Aug 21, 2020","27,930.33","27,758.13","27,959.48","27,686.78","374.34M","0.69%"
"Aug 20, 2020","27,739.73","27,622.68","27,781.46","27,526.25","306.05M","0.17%"
"Aug 19, 2020","27,692.88","27,811.26","27,920.42","27,647.67","312.95M","-0.31%"
"Aug 18, 2020","27,778.07","27,853.48","27,891.12","27,668.79","277.12M","-0.24%"
"Aug 17, 2020","27,844.91","27,970.05","27,999.81","27,816.40","291.99M","-0.31%"
"Aug 14, 2020","27,931.02","27,828.93","27,977.81","27,759.39","276.73M","0.12%"
"Aug 13, 2020","27,896.72","27,922.51","27,986.10","27,789.78","364.41M","-0.29%"
"Aug 12, 2020","27,976.84","27,860.24","28,043.89","27,843.32","342.07M","1.05%"
"Aug 11, 2020","27,686.91","27,961.64","28,154.88","27,624.51","430.09M","-0.38%"
"Aug 10, 2020","27,791.44","27,488.21","27,803.86","27,488.21","362.50M","1.30%"
"Aug 07, 2020","27,433.48","27,321.68","27,456.24","27,223.55","324.93M","0.17%"
"Aug 06, 2020","27,386.98","27,170.82","27,394.10","27,145.25","323.72M","0.68%"
"Aug 05, 2020","27,201.52","26,924.78","27,221.67","26,924.78","369.98M","1.39%"
"Aug 04, 2020","26,828.47","26,664.61","26,832.72","26,597.82","355.46M","0.62%"
"Aug 03, 2020","26,664.40","26,542.32","26,707.26","26,534.38","439.38M","0.89%"
"Jul 31, 2020","26,428.32","26,409.33","26,440.02","26,013.59","491.37M","0.44%"
"Jul 30, 2020","26,313.65","26,367.42","26,374.93","25,992.28","358.29M","-0.85%"
"Jul 29, 2020","26,539.57","26,388.44","26,602.45","26,375.39","347.58M","0.61%"
"Jul 28, 2020","26,379.28","26,529.45","26,556.84","26,361.71","362.40M","-0.77%"
"Jul 27, 2020","26,584.77","26,447.67","26,625.46","26,426.92","400.93M","0.43%"
"Jul 24, 2020","26,469.89","26,533.41","26,625.70","26,402.86","497.97M","-0.68%"
"Jul 23, 2020","26,652.33","26,955.97","26,973.85","26,560.04","426.56M","-1.31%"
"Jul 22, 2020","27,005.84","26,824.56","27,035.24","26,794.19","410.82M","0.62%"
"Jul 21, 2020","26,840.40","26,833.14","27,025.38","26,766.22","367.24M","0.60%"
"Jul 20, 2020","26,680.87","26,660.29","26,765.02","26,504.20","312.07M","0.03%"
"Jul 17, 2020","26,671.95","26,774.62","26,808.43","26,619.88","300.52M","-0.23%"
"Jul 16, 2020","26,734.71","26,746.57","26,879.16","26,590.01","288.04M","-0.50%"
"Jul 15, 2020","26,870.10","27,009.81","27,071.33","26,692.48","388.26M","0.85%"
"Jul 14, 2020","26,642.59","26,044.17","26,690.52","25,994.98","407.34M","2.13%"
"Jul 13, 2020","26,085.80","26,225.07","26,639.09","26,044.23","428.57M","0.04%"
"Jul 10, 2020","26,075.30","25,690.35","26,101.32","25,637.50","337.36M","1.44%"
"Jul 09, 2020","25,706.09","26,094.92","26,103.28","25,523.51","389.18M","-1.39%"
"Jul 08, 2020","26,067.28","25,950.06","26,109.49","25,816.25","337.30M","0.68%"
"Jul 07, 2020","25,890.18","26,172.01","26,174.93","25,866.58","349.00M","-1.51%"
"Jul 06, 2020","26,287.03","25,996.08","26,297.53","25,996.08","342.26M","1.78%"
"Jul 02, 2020","25,827.36","25,936.45","26,204.41","25,778.12","350.29M","0.36%"
"Jul 01, 2020","25,734.97","25,879.38","26,019.31","25,713.61","373.98M","-0.30%"
"Jun 30, 2020","25,812.88","25,512.43","25,905.38","25,475.14","412.69M","0.85%"
"Jun 29, 2020","25,595.80","25,152.45","25,601.15","25,096.16","385.13M","2.32%"
"Jun 26, 2020","25,015.55","25,641.69","25,641.69","24,971.03","676.18M","-2.84%"
"Jun 25, 2020","25,745.60","25,365.22","25,769.61","25,209.79","388.07M","1.18%"
"Jun 24, 2020","25,445.94","25,992.96","25,992.96","25,296.73","452.53M","-2.72%"
"Jun 23, 2020","26,156.10","26,159.39","26,314.97","26,105.97","392.16M","0.50%"
"Jun 22, 2020","26,024.96","25,865.08","26,059.81","25,667.68","353.01M","0.59%"
"Jun 19, 2020","25,871.46","26,213.10","26,451.44","25,759.66","681.89M","-0.80%"
"Jun 18, 2020","26,080.10","26,016.45","26,154.20","25,848.53","330.07M","-0.15%"
"Jun 17, 2020","26,119.61","26,330.52","26,400.07","26,068.41","330.57M","-0.65%"
"Jun 16, 2020","26,289.98","26,326.68","26,611.03","25,811.70","493.36M","2.04%"
"Jun 15, 2020","25,763.16","25,270.39","25,891.58","24,843.18","463.13M","0.62%"
"Jun 12, 2020","25,605.54","25,659.42","25,965.55","25,078.41","521.19M","1.90%"
"Jun 11, 2020","25,128.17","26,282.51","26,294.08","25,082.72","651.47M","-6.90%"
"Jun 10, 2020","26,989.99","27,251.89","27,355.22","26,938.05","449.99M","-1.04%"
"Jun 09, 2020","27,272.30","27,447.37","27,447.37","27,151.06","388.25M","-1.09%"
"Jun 08, 2020","27,572.44","27,232.93","27,580.21","27,232.48","433.34M","1.70%"
"Jun 05, 2020","27,110.98","26,836.80","27,338.30","26,836.80","544.41M","3.15%"
"Jun 04, 2020","26,281.82","26,226.49","26,384.10","26,082.31","375.55M","0.05%"
"Jun 03, 2020","26,269.89","25,906.88","26,337.75","25,906.88","401.27M","2.05%"
"Jun 02, 2020","25,742.65","25,582.52","25,743.13","25,523.74","355.24M","1.05%"
"Jun 01, 2020","25,475.02","25,342.99","25,508.83","25,220.66","341.22M","0.36%"
"May 29, 2020","25,383.11","25,324.15","25,482.80","25,031.67","545.14M","-0.07%"
"May 28, 2020","25,400.64","25,697.36","25,758.79","25,358.73","378.40M","-0.58%"
"May 27, 2020","25,548.27","25,298.63","25,551.56","25,009.87","420.36M","2.21%"
"May 26, 2020","24,995.11","24,781.84","25,176.42","24,781.84","426.29M","2.17%"
"May 22, 2020","24,465.16","24,461.98","24,481.64","24,294.07","255.66M","-0.04%"
"May 21, 2020","24,474.12","24,564.27","24,718.46","24,370.88","348.84M","-0.41%"
"May 20, 2020","24,575.90","24,455.94","24,649.48","24,455.94","371.93M","1.52%"
"May 19, 2020","24,206.86","24,577.48","24,599.50","24,202.96","376.92M","-1.59%"
"May 18, 2020","24,597.37","24,059.98","24,708.54","24,059.98","484.19M","3.85%"
"May 15, 2020","23,685.42","23,454.83","23,730.08","23,354.15","495.18M","0.25%"
"May 14, 2020","23,625.34","23,049.06","23,630.86","22,789.62","476.98M","1.62%"
"May 13, 2020","23,247.97","23,702.16","23,708.90","23,067.64","473.32M","-2.17%"
"May 12, 2020","23,764.78","24,292.84","24,382.09","23,761.58","361.56M","-1.89%"
"May 11, 2020","24,221.99","24,256.45","24,366.21","24,070.22","356.51M","-0.45%"
"May 08, 2020","24,331.32","24,107.82","24,349.90","24,107.05","337.34M","1.91%"
"May 07, 2020","23,875.89","23,837.21","24,094.62","23,834.39","371.68M","0.89%"
"May 06, 2020","23,664.64","23,978.88","24,054.59","23,661.14","379.91M","-0.91%"
"May 05, 2020","23,883.09","23,958.88","24,169.72","23,868.91","374.49M","0.56%"
"May 04, 2020","23,749.76","23,581.55","23,769.56","23,361.16","358.39M","0.11%"
"May 01, 2020","23,723.69","24,120.78","24,120.78","23,645.30","421.59M","-2.55%"
"Apr 30, 2020","24,345.72","24,585.57","24,585.57","24,186.90","487.84M","-1.17%"
"Apr 29, 2020","24,633.86","24,490.37","24,764.77","24,453.99","462.48M","2.21%"
"Apr 28, 2020","24,101.55","24,357.17","24,512.24","24,031.20","405.71M","-0.13%"
"Apr 27, 2020","24,133.78","23,866.15","24,207.65","23,840.61","391.02M","1.51%"
"Apr 24, 2020","23,775.27","23,628.24","23,826.00","23,417.68","379.31M","1.11%"
"Apr 23, 2020","23,515.26","23,543.09","23,885.36","23,483.35","393.57M","0.17%"
"Apr 22, 2020","23,475.82","23,437.34","23,613.10","23,339.60","356.39M","1.99%"
"Apr 21, 2020","23,018.88","23,365.25","23,365.25","22,941.88","487.65M","-2.67%"
"Apr 20, 2020","23,650.44","24,095.10","24,108.69","23,627.19","427.35M","-2.44%"
"Apr 17, 2020","24,242.49","23,817.15","24,264.21","23,817.15","530.28M","2.99%"
"Apr 16, 2020","23,537.68","23,543.66","23,598.08","23,211.38","478.62M","0.14%"
"Apr 15, 2020","23,504.35","23,600.72","23,649.72","23,233.32","442.15M","-1.86%"
"Apr 14, 2020","23,949.76","23,690.57","24,040.58","23,683.44","487.96M","2.39%"
"Apr 13, 2020","23,390.77","23,698.93","23,698.93","23,095.35","396.56M","-1.39%"
"Apr 09, 2020","23,719.37","23,690.66","24,008.99","23,504.09","568.72M","1.22%"
"Apr 08, 2020","23,433.57","22,893.47","23,513.40","22,682.99","476.09M","3.44%"
"Apr 07, 2020","22,653.86","23,537.44","23,617.24","22,634.45","595.87M","-0.12%"
"Apr 06, 2020","22,679.99","21,693.63","22,783.45","21,693.63","614.20M","7.73%"
"Apr 03, 2020","21,052.53","21,285.93","21,447.81","20,863.09","451.62M","-1.69%"
"Apr 02, 2020","21,413.44","20,819.46","21,477.77","20,735.02","534.67M","2.24%"
"Apr 01, 2020","20,943.51","21,227.38","21,487.24","20,784.43","508.31M","-4.44%"
"Mar 31, 2020","21,917.16","22,208.42","22,480.37","21,852.08","573.59M","-1.84%"
"Mar 30, 2020","22,327.48","21,678.22","22,378.09","21,522.08","546.85M","3.19%"
"Mar 27, 2020","21,636.78","21,898.47","22,327.57","21,469.27","591.33M","-4.06%"
"Mar 26, 2020","22,552.17","21,468.38","22,595.06","21,427.10","713.73M","6.38%"
"Mar 25, 2020","21,200.55","21,050.34","22,019.93","20,538.34","803.31M","2.39%"
"Mar 24, 2020","20,704.91","19,722.19","20,737.70","19,649.25","808.47M","11.37%"
"Mar 23, 2020","18,591.93","19,028.36","19,121.01","18,213.65","801.24M","-3.04%"
"Mar 20, 2020","19,173.98","20,253.15","20,531.26","19,094.27","872.29M","-4.55%"
"Mar 19, 2020","20,087.19","19,830.01","20,442.63","19,177.13","795.80M","0.95%"
"Mar 18, 2020","19,898.92","20,188.69","20,489.33","18,917.46","874.09M","-6.30%"
"Mar 17, 2020","21,237.38","20,487.05","21,379.35","19,882.26","795.84M","5.20%"
"Mar 16, 2020","20,188.52","20,917.53","21,768.28","20,116.46","775.91M","-12.93%"
"Mar 13, 2020","23,185.62","21,973.82","23,189.76","21,285.37","843.08M","9.36%"
"Mar 12, 2020","21,200.62","22,184.71","22,837.95","21,154.46","911.77M","-9.99%"
"Mar 11, 2020","23,553.22","24,604.63","24,604.63","23,328.32","663.96M","-5.86%"
"Mar 10, 2020","25,018.16","24,453.00","25,020.99","23,690.34","654.86M","4.89%"
"Mar 09, 2020","23,851.02","24,992.36","24,992.36","23,706.07","750.43M","-7.79%"
"Mar 06, 2020","25,864.78","25,457.21","25,994.38","25,226.62","601.01M","-0.98%"
"Mar 05, 2020","26,121.28","26,671.92","26,671.92","25,943.33","477.37M","-3.58%"
"Mar 04, 2020","27,090.86","26,383.68","27,102.34","26,286.31","457.59M","4.53%"
"Mar 03, 2020","25,917.41","26,762.47","27,084.59","25,706.28","647.08M","-2.94%"
"Mar 02, 2020","26,703.32","25,590.51","26,706.17","25,391.96","637.20M","5.09%"
"Feb 28, 2020","25,409.36","25,270.83","25,494.24","24,681.01","922.68M","-1.39%"
"Feb 27, 2020","25,766.64","26,526.00","26,775.31","25,752.82","670.37M","-4.42%"
"Feb 26, 2020","26,957.59","27,159.46","27,542.78","26,890.97","477.57M","-0.46%"
"Feb 25, 2020","27,081.36","28,037.65","28,149.20","26,997.62","513.27M","-3.15%"
"Feb 24, 2020","27,960.80","28,402.93","28,402.93","27,912.44","458.71M","-3.56%"
"Feb 21, 2020","28,992.41","29,146.53","29,146.53","28,892.70","313.44M","-0.78%"
"Feb 20, 2020","29,219.98","29,296.25","29,368.45","28,959.65","289.07M","-0.44%"
"Feb 19, 2020","29,348.03","29,312.70","29,409.09","29,274.38","242.65M","0.40%"
"Feb 18, 2020","29,232.19","29,282.78","29,330.16","29,116.81","264.16M","-0.56%"
"Feb 14, 2020","29,398.08","29,440.47","29,463.04","29,283.18","232.55M","-0.09%"
"Feb 13, 2020","29,423.31","29,436.03","29,535.40","29,345.93","294.36M","-0.43%"
"Feb 12, 2020","29,551.42","29,406.75","29,568.57","29,406.75","309.53M","0.94%"
"Feb 11, 2020","29,276.34","29,390.71","29,415.39","29,210.47","281.85M","-0.00%"
"Feb 10, 2020","29,276.82","28,995.66","29,278.07","28,995.66","257.46M","0.60%"
"Feb 07, 2020","29,102.51","29,286.92","29,286.92","29,056.98","253.87M","-0.94%"
"Feb 06, 2020","29,379.77","29,388.58","29,408.05","29,246.93","263.70M","0.30%"
"Feb 05, 2020","29,290.85","29,048.73","29,308.89","29,000.85","357.54M","1.68%"
"Feb 04, 2020","28,807.63","28,696.74","28,904.88","28,696.74","332.75M","1.44%"
"Feb 03, 2020","28,399.81","28,319.65","28,630.39","28,319.65","315.50M","0.51%"
"Jan 31, 2020","28,256.03","28,813.04","28,813.04","28,169.53","403.89M","-2.09%"
"Jan 30, 2020","28,859.44","28,640.16","28,879.71","28,489.76","326.85M","0.43%"
"Jan 29, 2020","28,734.45","28,820.53","28,944.24","28,728.19","305.93M","0.04%"
"Jan 28, 2020","28,722.85","28,594.28","28,823.23","28,575.75","352.94M","0.66%"
"Jan 27, 2020","28,535.80","28,542.49","28,671.79","28,440.47","337.27M","-1.57%"
"Jan 24, 2020","28,989.73","29,230.39","29,288.79","28,843.31","380.01M","-0.58%"
"Jan 23, 2020","29,160.09","29,111.02","29,190.47","28,966.98","307.06M","-0.09%"
"Jan 22, 2020","29,186.27","29,263.63","29,320.20","29,172.26","283.44M","-0.03%"
"Jan 21, 2020","29,196.04","29,269.05","29,341.21","29,146.47","320.64M","-0.52%"
"Jan 17, 2020","29,348.10","29,313.31","29,373.62","29,289.91","336.87M","0.17%"
"Jan 16, 2020","29,297.64","29,131.95","29,300.32","29,131.95","252.11M","0.92%"
"Jan 15, 2020","29,030.22","28,901.80","29,127.59","28,897.35","263.43M","0.31%"
"Jan 14, 2020","28,939.67","28,895.50","29,054.16","28,872.27","296.04M","0.11%"
"Jan 13, 2020","28,907.05","28,869.01","28,909.91","28,819.43","263.02M","0.29%"
"Jan 10, 2020","28,823.77","28,977.52","29,009.07","28,789.10","239.17M","-0.46%"
"Jan 09, 2020","28,956.90","28,851.97","28,988.01","28,844.31","282.85M","0.74%"
"Jan 08, 2020","28,745.09","28,556.14","28,866.18","28,522.51","296.43M","0.56%"
"Jan 07, 2020","28,583.68","28,639.18","28,685.50","28,565.28","266.68M","-0.42%"
"Jan 06, 2020","28,703.38","28,465.50","28,708.02","28,418.63","261.81M","0.24%"
"Jan 03, 2020","28,634.88","28,553.33","28,716.31","28,500.36","239.59M","-0.81%"
"Jan 02, 2020","28,868.80","28,638.97","28,872.80","28,627.77","254.29M","1.16%"
